Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026]
Slovak Republic,SVK,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,227,284,280,1221,1118,958,839,831,801,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,13333,13080,12887,12832,12798,12767,12425,12204,12101,..,..,..,..,..,..,..,..
Slovak Republic,SVK,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,56.97823,57.37957,57.72056,58.16774,58.44988,52.98908,64.16857,66.78917,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,39.17949,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Duration of compulsory education (years),SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,..,..,..,..,..,..
Slovak Republic,SVK,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,7,6.8,6.6,6.4,6.2,6.1,5.9,5.7,5.6,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16727.2913264619,18338.3622288437,17460.0468093549,18236.9807888867,18670.9301711227,16309.073235592,16505.9980625369,17510.0889889901,19442.7057620693,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP at market prices (current US$),NY.GDP.MKTP.CD,90183986821.6439,98997521242.3941,94416582465.2848,98723944143.6938,101171217100.824,88457167724.277,89640741266.0295,95241436351.7628,105904632155.755,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25152.76419964,26049.7923842016,26933.4222167626,27967.1723033741,28991.5658308395,29924.1215483702,30824.5961949827,32243.8495132531,33736.400937172,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,135609317183.336,140626782410.196,145644608377.499,151397294776.879,157095119197.712,162302480378.172,167402155366.52,175381778075.671,183762547005.186,..,..,..,..,..,..,..,..
Slovenia,SVN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.49639,99.85341,100.29448,99.94418,99.71509,99.94983,99.83801,100.39674,102.06222,..,..,..,..,..,..,..,..
Slovenia,SVN,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,96.82663,96.22397,95.76182,99.0596,100.09557,101.40795,100.04857,100.07776,98.48668,..,..,..,..,..,..,..,..
Slovenia,SVN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,6.77348,6.70137,5.00724,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.32725,1.40275,1.32235,1.31066,1.31054,1.31861,1.3023,1.30179,1.30725,..,..,..,..,..,..,..,..
Slovenia,SVN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,89.15319,86.01755,87.01796,85.28806,82.23113,80.26099,77.84908,78.589,77.11312,..,..,..,..,..,..,..,..
Slovenia,SVN,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,6947,7214,7348,7189,7142,7116,7148,..,6906,..,..,..,..,..,..,..,..
Slovenia,SVN,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,69.98773,69.8982,69.80605,66.96988,66.56757,69.5694,66.46273,71.63748,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,325,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,99.8,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,6283,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,99.7,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,36.47329,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Duration of compulsory education (years),SE.COM.DURS,9,9,9,9,9,9,9,9,9,9,9,..,..,..,..,..,..
Slovenia,SVN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..,..,..,..,..,..,..
Slovenia,SVN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.2,3,2.9,2.7,2.6,2.5,2.4,2.2,2.1,..,..,..,..,..,..,..,..
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,23509.5433941493,25095.1326282071,22643.1002515007,23496.6023059673,24214.9220717273,20881.7667686947,21622.580683576,23442.704281871,26123.9738694646,..,..,..,..,..,..,..,..
Slovenia,SVN,GDP at market prices (current US$),NY.GDP.MKTP.CD,48161250935.0166,51516367349.8866,46580457470.2769,48401896409.9842,49930685013.4603,43090173061.9713,44651537259.9731,48441722815.6069,54007972106.4629,..,..,..,..,..,..,..,..
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27824.6480738151,28931.3837141518,29042.8202729641,29973.6991074851,30870.0236667425,31636.750034272,33191.6738744733,36142.7909392651,38048.7846591976,..,..,..,..,..,..,..,..
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,57001101025.0004,59391588537.9105,59745699109.9106,61744411397.5613,63653371400.3498,65283414434.9714,68542200601.0901,74685029483.4062,78660992038.4547,..,..,..,..,..,..,..,..
Small states,SST,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.25829,107.40993,107.17679,106.80507,106.65403,106.75629,106.61857,106.63099,106.64318,106.60477,..,..,..,..,..,..,..
Small states,SST,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,79.49209,80.25407,79.98135,80.46906,81.72761,81.32839,82.03128,81.66775,82.10587,82.30293,..,..,..,..,..,..,..
Small states,SST,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.29287,1.29094,1.30919,1.32454,1.32544,1.33467,1.33776,1.3541,1.35143,..,..,..,..,..,..,..,..
Small states,SST,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,17.41737,17.98518,18.74982,19.02512,19.2314,19.55535,19.74579,20.13265,20.22798,20.37667,..,..,..,..,..,..,..
Small states,SST,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,0.94763,0.9932,1.07399,1.08898,0.91247,0.94976,1.02916,..,..,..,..,..,..,..
Small states,SST,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,83.07886,84.15071,83.38566,82.07259,78.82238,80.53498,80.19925,..,..,..,..,..,..,..
Small states,SST,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,1.06528,1.07088,1.06174,1.05509,1.04467,1.04339,1.0342,1.05108,..,..,..,..,..,..,..
Small states,SST,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,84.19897,83.97294,86.40471,87.62326,89.18655,87.96693,89.23553,88.88087,..,..,..,..,..,..,..
Small states,SST,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,1.10196,1.10468,1.1226,1.13357,1.09929,1.11137,..,..,..,..,..,..,..
Small states,SST,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,86.22519,90.36528,86.04878,85.37961,84.547,85.71265,84.80577,..,..,..,..,..,..,..
Small states,SST,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,40827.61321,41976.47991,42920.89872,43948.96972,45961.99883,47167.77843,46506.9716,52820.86903,46796.68218,46776.42053,..,..,..,..,..,..,..
Small states,SST,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,723112,698287,688665,666766,646043,604537,606280,599346,590523,576676,..,..,..,..,..,..,..
Small states,SST,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,89.14174,89.67119,89.95074,90.31745,90.65192,91.22653,91.29653,91.43608,91.57199,91.76671,..,..,..,..,..,..,..
Small states,SST,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,3916807,3871896,3903180,3901263,3891899,3678526,3772770,3799039,3820441,3828217,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,83.99236,84.53432,84.70603,85.03682,85.36804,86.40521,86.35237,86.51476,86.69132,86.9055,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,114.65614,115.62614,112.8037,114.00751,113.42943,113.59386,114.37427,112.6239,106.20649,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,68.55783,71.02965,71.833,71.86618,74.69915,77.17326,79.5903,77.51004,75.32532,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,1.01233,..,..,..,0.79721,0.65059,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,68.34586,..,..,..,25.76687,26.2476,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,0.96999,0.9432,0.94318,1.15576,0.96577,0.95404,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,67.84836,68.63917,63.53987,81.9099,77.66944,79.63365,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,0.97037,1.01695,1.00078,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,88.20782,90.69892,93.52344,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,25.7,24.9,24.2,23.4,22.7,22,21.3,20.6,20,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1290.39878585913,1722.41812107591,1913.23201256373,1977.45140452319,1996.78118438995,1914.46792975705,1986.41622920675,2059.04542688849,2137.69069539357,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP at market prices (current US$),NY.GDP.MKTP.CD,681151193.502387,932725583.343148,1063879445.83424,1129787198.20326,1172268300.95047,1154650068.85921,1230459709.77114,1309631135.2273,1395608472.01325,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1832.83157308627,2064.59580340548,2142.50704790643,2185.86878330004,2216.26505321992,2235.8269641723,2271.61391481807,2337.64267206152,2422.81953266746,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,967480307.000893,1118021984.05594,1191371039.08704,1248863341.30673,1301122671.1793,1348467486.97767,1407121708.55316,1486829569.85266,1581757114.45821,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
